dataset,cell_type_full,consensus_label,original_label,reannotation_type,predicted_label,pred_confidence,set_size_naive,set_size_structure
Banovich_Kropski_2020,"CD4-positive, alpha-beta T cell",T cell lineage,T cell lineage,Correctly annotated,T cell lineage,0.9996610453205284,1,0
Banovich_Kropski_2020,alveolar macrophage,Macrophages,Macrophages,Correctly annotated,Macrophages,0.9727805212435849,1,1
Banovich_Kropski_2020,non-classical monocyte,Monocytes,Monocytes,Misannotated,Monocytes,0.9842376966142472,1,0
Banovich_Kropski_2020,non-classical monocyte,Monocytes,Monocytes,Misannotated,Monocytes,0.6628298013405014,2,2
Banovich_Kropski_2020,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,Multiciliated lineage,0.5507811640258402,3,2
Banovich_Kropski_2020,CD1c-positive myeloid dendritic cell,Dendritic cells,Dendritic cells,Misannotated,Dendritic cells,0.9997375506019112,1,1
Banovich_Kropski_2020,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9983462650094872,1,1
Banovich_Kropski_2020,"CD4-positive, alpha-beta T cell",T cell lineage,T cell lineage,Correctly annotated,T cell lineage,0.9997099862373137,0,0
Banovich_Kropski_2020,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9574307459872868,1,0
Banovich_Kropski_2020,elicited macrophage,Macrophages,T cell lineage,Misannotated,Macrophages,0.6565291194863747,3,3
Banovich_Kropski_2020,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9992486786984769,1,1
Banovich_Kropski_2020,classical monocyte,Monocytes,Monocytes,Underannotated,Monocytes,0.9967778387967171,1,1
Banovich_Kropski_2020,alveolar macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9977668780187733,1,1
Banovich_Kropski_2020,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9314362867905853,1,1
Banovich_Kropski_2020,multiciliated columnar cell of tracheobronchial tree,Multiciliated lineage,Multiciliated lineage,Underannotated,Multiciliated lineage,0.9999990225755288,1,1
Banovich_Kropski_2020,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9990702193678681,1,1
Banovich_Kropski_2020,capillary endothelial cell,EC capillary,EC capillary,Misannotated,EC capillary,0.9998592069603773,1,1
Banovich_Kropski_2020,natural killer cell,Innate lymphoid cell NK,None,Underannotated,Innate lymphoid cell NK,0.9981440385536567,1,1
Banovich_Kropski_2020,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.716046441388665,1,2
Banovich_Kropski_2020,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9701643302888904,0,0
Banovich_Kropski_2020,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9948476789632007,1,1
Banovich_Kropski_2020,natural killer cell,Innate lymphoid cell NK,None,Underannotated,Innate lymphoid cell NK,0.9657404339977539,1,1
Banovich_Kropski_2020,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9926670006917483,1,0
Banovich_Kropski_2020,elicited macrophage,Macrophages,Dendritic cells,Misannotated,Macrophages,0.7823738680643937,1,2
Banovich_Kropski_2020,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9479182877957035,1,1
Banovich_Kropski_2020,"CD4-positive, alpha-beta T cell",T cell lineage,T cell lineage,Correctly annotated,T cell lineage,0.9999029956303451,1,0
Banovich_Kropski_2020,non-classical monocyte,Monocytes,Macrophages,Misannotated,Macrophages,0.8310058392427437,2,2
Banovich_Kropski_2020,alveolar macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9994182091259672,1,1
Banovich_Kropski_2020,"CD4-positive, alpha-beta T cell",T cell lineage,Monocytes,Misannotated,T cell lineage,0.9917611473426394,1,1
Banovich_Kropski_2020,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9196551716626109,1,1
Banovich_Kropski_2020,natural killer cell,Innate lymphoid cell NK,None,Underannotated,Innate lymphoid cell NK,0.9979443731508696,0,1
Banovich_Kropski_2020,alveolar macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9993339669502682,1,1
Banovich_Kropski_2020,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,Multiciliated lineage,0.42958843310024475,5,5
Banovich_Kropski_2020,pulmonary artery endothelial cell,EC arterial,EC arterial,Correctly annotated,EC arterial,0.9972387263942994,1,1
Banovich_Kropski_2020,capillary endothelial cell,EC capillary,EC capillary,Misannotated,EC capillary,0.9994983237831705,1,1
Banovich_Kropski_2020,"CD8-positive, alpha-beta T cell",T cell lineage,None,Underannotated,T cell lineage,0.8568198751944267,2,2
Banovich_Kropski_2020,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,Multiciliated lineage,0.5390777377438207,2,2
Banovich_Kropski_2020,endothelial cell of lymphatic vessel,Lymphatic EC mature,None,Underannotated,Lymphatic EC mature,0.9987373027225405,1,1
Banovich_Kropski_2020,vein endothelial cell,EC venous,EC capillary,Misannotated,EC venous,0.7355722109317562,2,2
Banovich_Kropski_2020,non-classical monocyte,Monocytes,Monocytes,Misannotated,Monocytes,0.9998671031328392,1,1
Banovich_Kropski_2020,epithelial cell of lower respiratory tract,Secretory,Secretory,Misannotated,Secretory,0.998582080934575,1,1
Banovich_Kropski_2020,endothelial cell of lymphatic vessel,Lymphatic EC mature,None,Underannotated,Lymphatic EC mature,0.9996960785072153,0,1
Banovich_Kropski_2020,alveolar macrophage,Macrophages,Monocytes,Misannotated,Macrophages,0.9275690020507971,1,1
Banovich_Kropski_2020,non-classical monocyte,Monocytes,Monocytes,Misannotated,Monocytes,0.9995753236703,1,1
Banovich_Kropski_2020,pulmonary artery endothelial cell,EC arterial,EC arterial,Correctly annotated,EC arterial,0.9927562871314047,1,0
Banovich_Kropski_2020,"CD8-positive, alpha-beta T cell",T cell lineage,Monocytes,Misannotated,T cell lineage,0.984243825019589,1,1
Banovich_Kropski_2020,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.5656451007689277,2,2
Banovich_Kropski_2020,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.993404318296359,1,1
Banovich_Kropski_2020,elicited macrophage,Macrophages,Monocytes,Misannotated,Macrophages,0.9841953401257028,0,1
Banovich_Kropski_2020,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.7446774008699264,2,2
Banovich_Kropski_2020,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.5265324905655226,3,2
Banovich_Kropski_2020,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.8512838849535621,1,2
Banovich_Kropski_2020,alveolar macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.7874361850880645,2,2
Banovich_Kropski_2020,plasma cell,B cell lineage,B cell lineage,Correctly annotated,B cell lineage,0.9989420468465772,1,1
Banovich_Kropski_2020,pulmonary alveolar type 1 cell,AT1,AT1,Correctly annotated,AT1,0.9999788288184247,1,1
Banovich_Kropski_2020,multiciliated columnar cell of tracheobronchial tree,Multiciliated lineage,Secretory,Misannotated,Multiciliated lineage,0.9941435139465542,1,1
Banovich_Kropski_2020,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.7417429897578149,2,2
Banovich_Kropski_2020,pulmonary artery endothelial cell,EC arterial,EC arterial,Correctly annotated,EC arterial,0.9823901491313369,1,1
Banovich_Kropski_2020,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9975301118581799,1,1
Banovich_Kropski_2020,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9724628082181612,1,1
Banovich_Kropski_2020,CD1c-positive myeloid dendritic cell,Dendritic cells,Dendritic cells,Misannotated,Dendritic cells,0.983541790542167,1,1
Banovich_Kropski_2020,multiciliated columnar cell of tracheobronchial tree,Multiciliated lineage,Multiciliated lineage,Underannotated,Multiciliated lineage,0.9999716975939023,1,0
Banovich_Kropski_2020,"CD4-positive, alpha-beta T cell",T cell lineage,Monocytes,Misannotated,T cell lineage,0.9996546779790425,1,1
Banovich_Kropski_2020,pulmonary alveolar type 1 cell,AT1,AT2,Misannotated,AT1,0.8601593154090981,2,1
Banovich_Kropski_2020,natural killer cell,Innate lymphoid cell NK,None,Underannotated,Innate lymphoid cell NK,0.6604625786852082,1,2
Banovich_Kropski_2020,alveolar macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9995862974710907,1,1
Banovich_Kropski_2020,multiciliated columnar cell of tracheobronchial tree,Multiciliated lineage,Multiciliated lineage,Underannotated,Multiciliated lineage,0.9999985101822182,1,1
Banovich_Kropski_2020,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,Multiciliated lineage,0.611480444012323,2,3
Banovich_Kropski_2020,elicited macrophage,Macrophages,Macrophages,Misannotated,Lymphatic EC mature,0.9708285049504028,1,1
Banovich_Kropski_2020,elicited macrophage,Macrophages,Monocytes,Misannotated,Monocytes,0.854267500769471,1,2
Banovich_Kropski_2020,alveolar adventitial fibroblast,Fibroblasts,Fibroblasts,Misannotated,Fibroblasts,0.9999996445430237,1,1
Banovich_Kropski_2020,alveolar macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9078471510019946,1,1
Banovich_Kropski_2020,pulmonary alveolar type 1 cell,AT1,AT1,Correctly annotated,AT1,0.9996774955107259,1,1
Banovich_Kropski_2020,B cell,B cell lineage,B cell lineage,Correctly annotated,B cell lineage,0.9997025806754762,1,1
Banovich_Kropski_2020,endothelial cell of lymphatic vessel,Lymphatic EC mature,None,Underannotated,Lymphatic EC mature,0.9993355942640576,1,1
Banovich_Kropski_2020,classical monocyte,Monocytes,Monocytes,Underannotated,Monocytes,0.9987386084726285,1,1
Banovich_Kropski_2020,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9886613612259993,1,1
Banovich_Kropski_2020,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,Multiciliated lineage,0.4409780406153671,3,3
Banovich_Kropski_2020,alveolar macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9549059543775679,1,1
Banovich_Kropski_2020,classical monocyte,Monocytes,Monocytes,Underannotated,Monocytes,0.9934251912677177,1,0
Banovich_Kropski_2020,natural killer cell,Innate lymphoid cell NK,None,Underannotated,Innate lymphoid cell NK,0.9730899225658641,1,1
Banovich_Kropski_2020,alveolar macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9830218221296465,1,1
Banovich_Kropski_2020,alveolar macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9896115231608686,1,1
Banovich_Kropski_2020,alveolar macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9985789165098018,1,1
Banovich_Kropski_2020,epithelial cell of lower respiratory tract,Secretory,Secretory,Misannotated,Secretory,0.5771295483838751,2,2
Banovich_Kropski_2020,natural killer cell,Innate lymphoid cell NK,Innate lymphoid cell NK,Correctly annotated,Innate lymphoid cell NK,0.9765475424980622,1,0
Banovich_Kropski_2020,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.6710577288612455,2,2
Banovich_Kropski_2020,capillary endothelial cell,EC capillary,EC capillary,Underannotated,EC capillary,0.9566775659182861,1,1
Banovich_Kropski_2020,"CD8-positive, alpha-beta T cell",T cell lineage,None,Underannotated,T cell lineage,0.9999724815310805,1,0
Banovich_Kropski_2020,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9284341904014565,1,1
Banovich_Kropski_2020,multiciliated columnar cell of tracheobronchial tree,Multiciliated lineage,Multiciliated lineage,Underannotated,Multiciliated lineage,0.9999998828955476,1,1
Banovich_Kropski_2020,capillary endothelial cell,EC capillary,EC capillary,Misannotated,EC capillary,0.999005196366772,1,1
Banovich_Kropski_2020,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9320211298069723,1,1
Banovich_Kropski_2020,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9987784309537143,1,1
Banovich_Kropski_2020,capillary endothelial cell,EC capillary,EC capillary,Misannotated,EC capillary,0.9106008527277902,1,1
Banovich_Kropski_2020,"CD4-positive, alpha-beta T cell",T cell lineage,T cell lineage,Correctly annotated,T cell lineage,0.9994436693722331,1,1
Banovich_Kropski_2020,alveolar macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9406391430046143,1,1
Banovich_Kropski_2020,vein endothelial cell,EC venous,EC venous,Correctly annotated,EC venous,0.9900735152728184,1,1
Banovich_Kropski_2020,alveolar adventitial fibroblast,Fibroblasts,Fibroblasts,Misannotated,Fibroblasts,0.9272732777869077,1,1
Banovich_Kropski_2020,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,Multiciliated lineage,0.43357603687879975,3,2
Banovich_Kropski_2020,multiciliated columnar cell of tracheobronchial tree,Multiciliated lineage,Multiciliated lineage,Underannotated,Multiciliated lineage,0.9999999964499269,1,0
Banovich_Kropski_2020,"CD4-positive, alpha-beta T cell",T cell lineage,T cell lineage,Correctly annotated,T cell lineage,0.999963659597289,1,1
Banovich_Kropski_2020,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9985460701345176,1,1
Banovich_Kropski_2020,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9776962943812642,1,1
Banovich_Kropski_2020,mast cell,Mast cells,Mast cells,Correctly annotated,Mast cells,0.9999941174385121,1,1
Banovich_Kropski_2020,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9972396181014953,1,0
Banovich_Kropski_2020,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9921940161598456,1,1
Banovich_Kropski_2020,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9850905208782167,1,1
Banovich_Kropski_2020,classical monocyte,Monocytes,Monocytes,Correctly annotated,Monocytes,0.9941645733799424,1,1
Banovich_Kropski_2020,classical monocyte,Monocytes,Monocytes,Correctly annotated,Monocytes,0.9186899490226448,1,1
Banovich_Kropski_2020,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9984047514091307,1,1
Banovich_Kropski_2020,alveolar adventitial fibroblast,Fibroblasts,Fibroblasts,Misannotated,Fibroblasts,0.9999934172313598,1,0
Banovich_Kropski_2020,"CD4-positive, alpha-beta T cell",T cell lineage,T cell lineage,Correctly annotated,T cell lineage,0.999888787846249,1,1
Banovich_Kropski_2020,non-classical monocyte,Monocytes,Dendritic cells,Misannotated,Monocytes,0.4130052151110216,2,3
Banovich_Kropski_2020,vein endothelial cell,EC venous,EC venous,Underannotated,EC venous,0.7368819243671639,2,1
Banovich_Kropski_2020,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.7234821567555819,1,2
Banovich_Kropski_2020,alveolar adventitial fibroblast,Fibroblasts,Myofibroblasts,Misannotated,Fibroblasts,0.9977344217935165,1,0
Banovich_Kropski_2020,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9941326700700213,1,1
Banovich_Kropski_2020,epithelial cell of lower respiratory tract,Secretory,Secretory,Misannotated,Basal,0.8354008282566721,1,1
Banovich_Kropski_2020,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9977215460387016,1,1
Banovich_Kropski_2020,alveolar macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.6569739094901615,2,2
Banovich_Kropski_2020,"CD4-positive, alpha-beta T cell",T cell lineage,T cell lineage,Correctly annotated,T cell lineage,0.9999193697226169,1,1
Banovich_Kropski_2020,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9958994334608534,1,1
Banovich_Kropski_2020,epithelial cell of lower respiratory tract,Secretory,Secretory,Misannotated,Basal,0.6958375859717111,2,2
Banovich_Kropski_2020,epithelial cell of lower respiratory tract,Secretory,Secretory,Misannotated,Secretory,0.7031686648822972,2,2
Banovich_Kropski_2020,"CD8-positive, alpha-beta T cell",T cell lineage,None,Underannotated,T cell lineage,0.8760699181950078,1,1
Banovich_Kropski_2020,"CD4-positive, alpha-beta T cell",T cell lineage,T cell lineage,Correctly annotated,T cell lineage,0.9999382762950226,1,1
Banovich_Kropski_2020,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9997143147396533,1,1
Banovich_Kropski_2020,epithelial cell of lower respiratory tract,Secretory,AT1,Misannotated,Multiciliated lineage,0.5367592208621748,3,3
Banovich_Kropski_2020,alveolar macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9793967990074501,1,0
Banovich_Kropski_2020,pulmonary artery endothelial cell,EC arterial,EC arterial,Correctly annotated,EC arterial,0.9062152244112344,1,1
Banovich_Kropski_2020,"CD4-positive, alpha-beta T cell",T cell lineage,T cell lineage,Correctly annotated,T cell lineage,0.999181999948383,1,1
Banovich_Kropski_2020,B cell,B cell lineage,B cell lineage,Correctly annotated,B cell lineage,0.9996408815847634,0,1
Banovich_Kropski_2020,elicited macrophage,Macrophages,Monocytes,Misannotated,Macrophages,0.9848667745573465,1,1
Banovich_Kropski_2020,pulmonary alveolar type 2 cell,AT2,AT2,Correctly annotated,AT2,0.9529003543632552,1,1
Banovich_Kropski_2020,alveolar macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9946162882878617,0,1
Banovich_Kropski_2020,classical monocyte,Monocytes,Monocytes,Correctly annotated,Monocytes,0.807125445135287,2,2
Banovich_Kropski_2020,elicited macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9988894589277859,1,1
Banovich_Kropski_2020,alveolar macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9984794350350318,1,1
Banovich_Kropski_2020,classical monocyte,Monocytes,Monocytes,Correctly annotated,Monocytes,0.9916408606832153,1,1
Banovich_Kropski_2020,capillary endothelial cell,EC capillary,EC capillary,Correctly annotated,EC capillary,0.9998600047778801,1,0
Banovich_Kropski_2020,pulmonary artery endothelial cell,EC arterial,EC arterial,Correctly annotated,EC arterial,0.9479441443723549,1,1
Banovich_Kropski_2020,alveolar macrophage,Macrophages,Macrophages,Misannotated,Macrophages,0.9897909073708544,1,1
Banovich_Kropski_2020,"CD4-positive, alpha-beta T cell",T cell lineage,T cell lineage,Correctly annotated,T cell lineage,0.9969557838490521,0,1
Banovich_Kropski_2020,capillary endothelial cell,EC capillary,EC capillary,Misannotated,EC capillary,0.9261347979953436,1,1
Banovich_Kropski_2020,elicited macrophage,Macrophages,Monocytes,Misannotated,Macrophages,0.9561649265376888,1,1
Banovich_Kropski_2020,classical monocyte,Monocytes,Monocytes,Underannotated,Monocytes,0.996447514873921,1,1
Banovich_Kropski_2020,"CD4-positive, alpha-beta T cell",T cell lineage,T cell lineage,Correctly annotated,T cell lineage,0.9992529321608368,1,0
Banovich_Kropski_2020,multiciliated columnar cell of tracheobronchial tree,Multiciliated lineage,Secretory,Misannotated,Multiciliated lineage,0.9995071297852531,1,1
